States,Regions,latitude,longitude,Dates,Usage
J&K,NR,33.45,76.24,13/01/2019 00:00:00,32.7
Chandigarh,NR,30.71999697,76.78000565,13/01/2019 00:00:00,3.8
Chhattisgarh,WR,22.09042035,82.15998734,13/01/2019 00:00:00,87.6
Gujarat,WR,22.2587,71.1924,13/01/2019 00:00:00,301.2
MP,WR,21.30039105,76.13001949,13/01/2019 00:00:00,168.6
Maharashtra,WR,19.25023195,73.16017493,13/01/2019 00:00:00,408.3
Goa,WR,15.491997,73.81800065,13/01/2019 00:00:00,12.4
DNH,WR,20.26657819,73.0166178,13/01/2019 00:00:00,17.6
Andhra Pradesh,SR,14.7504291,78.57002559,13/01/2019 00:00:00,164.9
Telangana,SR,18.1124,79.0193,13/01/2019 00:00:00,176.9
Karnataka,SR,12.57038129,76.91999711,13/01/2019 00:00:00,162.4
Kerala,SR,8.900372741,76.56999263,13/01/2019 00:00:00,72.4
Tamil Nadu,SR,12.92038576,79.15004187,13/01/2019 00:00:00,314.1
Pondy,SR,11.93499371,79.83000037,13/01/2019 00:00:00,8.4
Bihar,ER,25.78541445,87.4799727,13/01/2019 00:00:00,87.7
Jharkhand,ER,23.80039349,86.41998572,13/01/2019 00:00:00,24.8
Odisha,ER,19.82042971,85.90001746,13/01/2019 00:00:00,84.3
West Bengal,ER,22.58039044,88.32994665,13/01/2019 00:00:00,155.3
Sikkim,ER,27.3333303,88.6166475,13/01/2019 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,13/01/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,13/01/2019 00:00:00,30.1
Manipur,NER,24.79997072,93.95001705,13/01/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,13/01/2019 00:00:00,5.9
Mizoram,NER,23.71039899,92.72001461,13/01/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,13/01/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,13/01/2019 00:00:00,4.8
Punjab,NR,31.51997398,75.98000281,14/01/2019 00:00:00,139.3
Haryana,NR,28.45000633,77.01999101,14/01/2019 00:00:00,143.8
Rajasthan,NR,26.44999921,74.63998124,14/01/2019 00:00:00,195.2
Delhi,NR,28.6699929,77.23000403,14/01/2019 00:00:00,82.2
UP,NR,27.59998069,78.05000565,14/01/2019 00:00:00,319.5
Uttarakhand,NR,30.32040895,78.05000565,14/01/2019 00:00:00,35.5
HP,NR,31.10002545,77.16659704,14/01/2019 00:00:00,26.9
J&K,NR,33.45,76.24,14/01/2019 00:00:00,37.6
Chandigarh,NR,30.71999697,76.78000565,14/01/2019 00:00:00,3.5
Chhattisgarh,WR,22.09042035,82.15998734,14/01/2019 00:00:00,89.6
Gujarat,WR,22.2587,71.1924,14/01/2019 00:00:00,305.6
MP,WR,21.30039105,76.13001949,14/01/2019 00:00:00,170.7
Maharashtra,WR,19.25023195,73.16017493,14/01/2019 00:00:00,406.3
Goa,WR,15.491997,73.81800065,14/01/2019 00:00:00,12.4
DNH,WR,20.26657819,73.0166178,14/01/2019 00:00:00,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,14/01/2019 00:00:00,163.3
Telangana,SR,18.1124,79.0193,14/01/2019 00:00:00,177.0
Karnataka,SR,12.57038129,76.91999711,14/01/2019 00:00:00,156.7
Kerala,SR,8.900372741,76.56999263,14/01/2019 00:00:00,69.6
Tamil Nadu,SR,12.92038576,79.15004187,14/01/2019 00:00:00,305.9
Pondy,SR,11.93499371,79.83000037,14/01/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,14/01/2019 00:00:00,88.2
Jharkhand,ER,23.80039349,86.41998572,14/01/2019 00:00:00,24.8
Odisha,ER,19.82042971,85.90001746,14/01/2019 00:00:00,85.7
West Bengal,ER,22.58039044,88.32994665,14/01/2019 00:00:00,143.9
Sikkim,ER,27.3333303,88.6166475,14/01/2019 00:00:00,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,14/01/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,14/01/2019 00:00:00,31.7
Manipur,NER,24.79997072,93.95001705,14/01/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,14/01/2019 00:00:00,5.4
Mizoram,NER,23.71039899,92.72001461,14/01/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,14/01/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,14/01/2019 00:00:00,5.0
Punjab,NR,31.51997398,75.98000281,15/01/2019 00:00:00,141.1
Haryana,NR,28.45000633,77.01999101,15/01/2019 00:00:00,142.9
Rajasthan,NR,26.44999921,74.63998124,15/01/2019 00:00:00,185.4
Delhi,NR,28.6699929,77.23000403,15/01/2019 00:00:00,77.8
UP,NR,27.59998069,78.05000565,15/01/2019 00:00:00,326.7
Uttarakhand,NR,30.32040895,78.05000565,15/01/2019 00:00:00,34.3
HP,NR,31.10002545,77.16659704,15/01/2019 00:00:00,25.6
J&K,NR,33.45,76.24,15/01/2019 00:00:00,39.5
Chandigarh,NR,30.71999697,76.78000565,15/01/2019 00:00:00,3.2
Chhattisgarh,WR,22.09042035,82.15998734,15/01/2019 00:00:00,88.0
Gujarat,WR,22.2587,71.1924,15/01/2019 00:00:00,290.5
MP,WR,21.30039105,76.13001949,15/01/2019 00:00:00,170.2
Maharashtra,WR,19.25023195,73.16017493,15/01/2019 00:00:00,392.1
Goa,WR,15.491997,73.81800065,15/01/2019 00:00:00,12.4
DNH,WR,20.26657819,73.0166178,15/01/2019 00:00:00,17.3
Andhra Pradesh,SR,14.7504291,78.57002559,15/01/2019 00:00:00,160.7
Telangana,SR,18.1124,79.0193,15/01/2019 00:00:00,174.3
Karnataka,SR,12.57038129,76.91999711,15/01/2019 00:00:00,138.7
Kerala,SR,8.900372741,76.56999263,15/01/2019 00:00:00,64.2
Tamil Nadu,SR,12.92038576,79.15004187,15/01/2019 00:00:00,288.7
Pondy,SR,11.93499371,79.83000037,15/01/2019 00:00:00,7.4
Bihar,ER,25.78541445,87.4799727,15/01/2019 00:00:00,93.7
Jharkhand,ER,23.80039349,86.41998572,15/01/2019 00:00:00,24.8
Odisha,ER,19.82042971,85.90001746,15/01/2019 00:00:00,82.1
West Bengal,ER,22.58039044,88.32994665,15/01/2019 00:00:00,143.4
Sikkim,ER,27.3333303,88.6166475,15/01/2019 00:00:00,0.7
Arunachal Pradesh,NER,27.10039878,93.61660071,15/01/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,15/01/2019 00:00:00,29.2
Manipur,NER,24.79997072,93.95001705,15/01/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,15/01/2019 00:00:00,5.2
Mizoram,NER,23.71039899,92.72001461,15/01/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,15/01/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,15/01/2019 00:00:00,4.8
Punjab,NR,31.51997398,75.98000281,16/01/2019 00:00:00,231.9
Haryana,NR,28.45000633,77.01999101,16/01/2019 00:00:00,180.5
Rajasthan,NR,26.44999921,74.63998124,16/01/2019 00:00:00,175.3
Delhi,NR,28.6699929,77.23000403,16/01/2019 00:00:00,111.8
UP,NR,27.59998069,78.05000565,16/01/2019 00:00:00,399.0
Uttarakhand,NR,30.32040895,78.05000565,16/01/2019 00:00:00,41.0
HP,NR,31.10002545,77.16659704,16/01/2019 00:00:00,29.4
J&K,NR,33.45,76.24,16/01/2019 00:00:00,41.8
Chandigarh,NR,30.71999697,76.78000565,16/01/2019 00:00:00,6.0
Chhattisgarh,WR,22.09042035,82.15998734,16/01/2019 00:00:00,89.2
Gujarat,WR,22.2587,71.1924,16/01/2019 00:00:00,299.5
MP,WR,21.30039105,76.13001949,16/01/2019 00:00:00,185.1
Maharashtra,WR,19.25023195,73.16017493,16/01/2019 00:00:00,377.1
Goa,WR,15.491997,73.81800065,16/01/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,16/01/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,16/01/2019 00:00:00,155.2
Telangana,SR,18.1124,79.0193,16/01/2019 00:00:00,161.3
Karnataka,SR,12.57038129,76.91999711,16/01/2019 00:00:00,175.2
Kerala,SR,8.900372741,76.56999263,16/01/2019 00:00:00,68.5
Tamil Nadu,SR,12.92038576,79.15004187,16/01/2019 00:00:00,301.4
Pondy,SR,11.93499371,79.83000037,16/01/2019 00:00:00,7.6
Bihar,ER,25.78541445,87.4799727,16/01/2019 00:00:00,93.5
Jharkhand,ER,23.80039349,86.41998572,16/01/2019 00:00:00,22.1
Odisha,ER,19.82042971,85.90001746,16/01/2019 00:00:00,82.6
West Bengal,ER,22.58039044,88.32994665,16/01/2019 00:00:00,152.9
Sikkim,ER,27.3333303,88.6166475,16/01/2019 00:00:00,0.7
Arunachal Pradesh,NER,27.10039878,93.61660071,16/01/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,16/01/2019 00:00:00,31.3
Manipur,NER,24.79997072,93.95001705,16/01/2019 00:00:00,2.3
Meghalaya,NER,25.57049217,91.8800142,16/01/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,16/01/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,16/01/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,16/01/2019 00:00:00,5.8
Punjab,NR,31.51997398,75.98000281,17/01/2019 00:00:00,253.8
Haryana,NR,28.45000633,77.01999101,17/01/2019 00:00:00,196.4
Rajasthan,NR,26.44999921,74.63998124,17/01/2019 00:00:00,197.2
Delhi,NR,28.6699929,77.23000403,17/01/2019 00:00:00,115.6
UP,NR,27.59998069,78.05000565,17/01/2019 00:00:00,412.5
Uttarakhand,NR,30.32040895,78.05000565,17/01/2019 00:00:00,41.7
HP,NR,31.10002545,77.16659704,17/01/2019 00:00:00,29.8
J&K,NR,33.45,76.24,17/01/2019 00:00:00,42.3
Chandigarh,NR,30.71999697,76.78000565,17/01/2019 00:00:00,5.6
Chhattisgarh,WR,22.09042035,82.15998734,17/01/2019 00:00:00,83.5
Gujarat,WR,22.2587,71.1924,17/01/2019 00:00:00,282.0
MP,WR,21.30039105,76.13001949,17/01/2019 00:00:00,183.7
Maharashtra,WR,19.25023195,73.16017493,17/01/2019 00:00:00,368.4
Goa,WR,15.491997,73.81800065,17/01/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,17/01/2019 00:00:00,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,17/01/2019 00:00:00,161.8
Telangana,SR,18.1124,79.0193,17/01/2019 00:00:00,156.5
Karnataka,SR,12.57038129,76.91999711,17/01/2019 00:00:00,167.1
Kerala,SR,8.900372741,76.56999263,17/01/2019 00:00:00,70.3
Tamil Nadu,SR,12.92038576,79.15004187,17/01/2019 00:00:00,313.9
Pondy,SR,11.93499371,79.83000037,17/01/2019 00:00:00,7.7
Bihar,ER,25.78541445,87.4799727,17/01/2019 00:00:00,98.9
Jharkhand,ER,23.80039349,86.41998572,17/01/2019 00:00:00,22.3
Odisha,ER,19.82042971,85.90001746,17/01/2019 00:00:00,85.9
West Bengal,ER,22.58039044,88.32994665,17/01/2019 00:00:00,167.7
Sikkim,ER,27.3333303,88.6166475,17/01/2019 00:00:00,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,17/01/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,17/01/2019 00:00:00,33.1
Manipur,NER,24.79997072,93.95001705,17/01/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,17/01/2019 00:00:00,5.5
Mizoram,NER,23.71039899,92.72001461,17/01/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,17/01/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,17/01/2019 00:00:00,4.2
Punjab,NR,31.51997398,75.98000281,18/01/2019 00:00:00,236.4
Haryana,NR,28.45000633,77.01999101,18/01/2019 00:00:00,193.9
Rajasthan,NR,26.44999921,74.63998124,18/01/2019 00:00:00,209.8
Delhi,NR,28.6699929,77.23000403,18/01/2019 00:00:00,117.9
UP,NR,27.59998069,78.05000565,18/01/2019 00:00:00,426.0
Uttarakhand,NR,30.32040895,78.05000565,18/01/2019 00:00:00,40.3
HP,NR,31.10002545,77.16659704,18/01/2019 00:00:00,27.9
J&K,NR,33.45,76.24,18/01/2019 00:00:00,36.7
Chandigarh,NR,30.71999697,76.78000565,18/01/2019 00:00:00,5.0
Chhattisgarh,WR,22.09042035,82.15998734,18/01/2019 00:00:00,82.2
Gujarat,WR,22.2587,71.1924,18/01/2019 00:00:00,269.1
MP,WR,21.30039105,76.13001949,18/01/2019 00:00:00,183.4
Maharashtra,WR,19.25023195,73.16017493,18/01/2019 00:00:00,360.8
Goa,WR,15.491997,73.81800065,18/01/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,18/01/2019 00:00:00,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,18/01/2019 00:00:00,169.9
Telangana,SR,18.1124,79.0193,18/01/2019 00:00:00,169.4
Karnataka,SR,12.57038129,76.91999711,18/01/2019 00:00:00,182.5
Kerala,SR,8.900372741,76.56999263,18/01/2019 00:00:00,71.6
Tamil Nadu,SR,12.92038576,79.15004187,18/01/2019 00:00:00,321.5
Pondy,SR,11.93499371,79.83000037,18/01/2019 00:00:00,8.2
Bihar,ER,25.78541445,87.4799727,18/01/2019 00:00:00,106.1
Jharkhand,ER,23.80039349,86.41998572,18/01/2019 00:00:00,24.1
Odisha,ER,19.82042971,85.90001746,18/01/2019 00:00:00,89.1
West Bengal,ER,22.58039044,88.32994665,18/01/2019 00:00:00,175.9
Sikkim,ER,27.3333303,88.6166475,18/01/2019 00:00:00,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,18/01/2019 00:00:00,2.5
Assam,NER,26.7499809,94.21666744,18/01/2019 00:00:00,32.5
Manipur,NER,24.79997072,93.95001705,18/01/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,18/01/2019 00:00:00,5.8
Mizoram,NER,23.71039899,92.72001461,18/01/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,18/01/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,18/01/2019 00:00:00,4.3
Punjab,NR,31.51997398,75.98000281,19/01/2019 00:00:00,229.8
Haryana,NR,28.45000633,77.01999101,19/01/2019 00:00:00,201.8
Rajasthan,NR,26.44999921,74.63998124,19/01/2019 00:00:00,197.6
Delhi,NR,28.6699929,77.23000403,19/01/2019 00:00:00,121.9
UP,NR,27.59998069,78.05000565,19/01/2019 00:00:00,437.9
Uttarakhand,NR,30.32040895,78.05000565,19/01/2019 00:00:00,42.4
HP,NR,31.10002545,77.16659704,19/01/2019 00:00:00,28.7
J&K,NR,33.45,76.24,19/01/2019 00:00:00,38.5
Chandigarh,NR,30.71999697,76.78000565,19/01/2019 00:00:00,5.3
Chhattisgarh,WR,22.09042035,82.15998734,19/01/2019 00:00:00,86.8
Gujarat,WR,22.2587,71.1924,19/01/2019 00:00:00,260.2
MP,WR,21.30039105,76.13001949,19/01/2019 00:00:00,183.7
Maharashtra,WR,19.25023195,73.16017493,19/01/2019 00:00:00,371.2
Goa,WR,15.491997,73.81800065,19/01/2019 00:00:00,11.8
DNH,WR,20.26657819,73.0166178,19/01/2019 00:00:00,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,19/01/2019 00:00:00,166.0
Telangana,SR,18.1124,79.0193,19/01/2019 00:00:00,171.8
Karnataka,SR,12.57038129,76.91999711,19/01/2019 00:00:00,185.0
Kerala,SR,8.900372741,76.56999263,19/01/2019 00:00:00,72.6
Tamil Nadu,SR,12.92038576,79.15004187,19/01/2019 00:00:00,325.8
Pondy,SR,11.93499371,79.83000037,19/01/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,19/01/2019 00:00:00,105.5
Jharkhand,ER,23.80039349,86.41998572,19/01/2019 00:00:00,23.8
Odisha,ER,19.82042971,85.90001746,19/01/2019 00:00:00,98.1
West Bengal,ER,22.58039044,88.32994665,19/01/2019 00:00:00,180.6
Sikkim,ER,27.3333303,88.6166475,19/01/2019 00:00:00,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,19/01/2019 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,19/01/2019 00:00:00,31.4
Manipur,NER,24.79997072,93.95001705,19/01/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,19/01/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,19/01/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,19/01/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,19/01/2019 00:00:00,4.8
Punjab,NR,31.51997398,75.98000281,20/01/2019 00:00:00,195.0
Haryana,NR,28.45000633,77.01999101,20/01/2019 00:00:00,192.3
Rajasthan,NR,26.44999921,74.63998124,20/01/2019 00:00:00,197.6
Delhi,NR,28.6699929,77.23000403,20/01/2019 00:00:00,121.7
UP,NR,27.59998069,78.05000565,20/01/2019 00:00:00,428.3
Uttarakhand,NR,30.32040895,78.05000565,20/01/2019 00:00:00,42.4
HP,NR,31.10002545,77.16659704,20/01/2019 00:00:00,28.1
J&K,NR,33.45,76.24,20/01/2019 00:00:00,40.4
Chandigarh,NR,30.71999697,76.78000565,20/01/2019 00:00:00,5.1
Chhattisgarh,WR,22.09042035,82.15998734,20/01/2019 00:00:00,90.0
Gujarat,WR,22.2587,71.1924,20/01/2019 00:00:00,273.8
MP,WR,21.30039105,76.13001949,20/01/2019 00:00:00,189.3
Maharashtra,WR,19.25023195,73.16017493,20/01/2019 00:00:00,362.4
Goa,WR,15.491997,73.81800065,20/01/2019 00:00:00,11.8
DNH,WR,20.26657819,73.0166178,20/01/2019 00:00:00,17.7
Andhra Pradesh,SR,14.7504291,78.57002559,20/01/2019 00:00:00,153.9
Telangana,SR,18.1124,79.0193,20/01/2019 00:00:00,152.0
Karnataka,SR,12.57038129,76.91999711,20/01/2019 00:00:00,184.7
Kerala,SR,8.900372741,76.56999263,20/01/2019 00:00:00,72.4
Tamil Nadu,SR,12.92038576,79.15004187,20/01/2019 00:00:00,325.4
Pondy,SR,11.93499371,79.83000037,20/01/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,20/01/2019 00:00:00,106.7
Jharkhand,ER,23.80039349,86.41998572,20/01/2019 00:00:00,25.0
Odisha,ER,19.82042971,85.90001746,20/01/2019 00:00:00,96.5
West Bengal,ER,22.58039044,88.32994665,20/01/2019 00:00:00,178.9
Sikkim,ER,27.3333303,88.6166475,20/01/2019 00:00:00,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,20/01/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,20/01/2019 00:00:00,33.0
Manipur,NER,24.79997072,93.95001705,20/01/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,20/01/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,20/01/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,20/01/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,20/01/2019 00:00:00,5.5
Punjab,NR,31.51997398,75.98000281,21/01/2019 00:00:00,207.1
Haryana,NR,28.45000633,77.01999101,21/01/2019 00:00:00,182.9
Rajasthan,NR,26.44999921,74.63998124,21/01/2019 00:00:00,189.7
Delhi,NR,28.6699929,77.23000403,21/01/2019 00:00:00,112.2
UP,NR,27.59998069,78.05000565,21/01/2019 00:00:00,407.9
Uttarakhand,NR,30.32040895,78.05000565,21/01/2019 00:00:00,39.8
HP,NR,31.10002545,77.16659704,21/01/2019 00:00:00,28.8
J&K,NR,33.45,76.24,21/01/2019 00:00:00,41.7
Chandigarh,NR,30.71999697,76.78000565,21/01/2019 00:00:00,5.2
Chhattisgarh,WR,22.09042035,82.15998734,21/01/2019 00:00:00,87.5
Gujarat,WR,22.2587,71.1924,21/01/2019 00:00:00,276.7
MP,WR,21.30039105,76.13001949,21/01/2019 00:00:00,187.9
Maharashtra,WR,19.25023195,73.16017493,21/01/2019 00:00:00,356.6
Goa,WR,15.491997,73.81800065,21/01/2019 00:00:00,11.8
DNH,WR,20.26657819,73.0166178,21/01/2019 00:00:00,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,21/01/2019 00:00:00,153.3
Telangana,SR,18.1124,79.0193,21/01/2019 00:00:00,144.5
Karnataka,SR,12.57038129,76.91999711,21/01/2019 00:00:00,179.9
Kerala,SR,8.900372741,76.56999263,21/01/2019 00:00:00,72.1
Tamil Nadu,SR,12.92038576,79.15004187,21/01/2019 00:00:00,311.5
Pondy,SR,11.93499371,79.83000037,21/01/2019 00:00:00,8.0
Bihar,ER,25.78541445,87.4799727,21/01/2019 00:00:00,109.1
Jharkhand,ER,23.80039349,86.41998572,21/01/2019 00:00:00,24.8
Odisha,ER,19.82042971,85.90001746,21/01/2019 00:00:00,97.6
West Bengal,ER,22.58039044,88.32994665,21/01/2019 00:00:00,178.9
Sikkim,ER,27.3333303,88.6166475,21/01/2019 00:00:00,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,21/01/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,21/01/2019 00:00:00,34.3
Manipur,NER,24.79997072,93.95001705,21/01/2019 00:00:00,2.7
Meghalaya,NER,25.57049217,91.8800142,21/01/2019 00:00:00,5.7
Mizoram,NER,23.71039899,92.72001461,21/01/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,21/01/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,21/01/2019 00:00:00,5.4
Punjab,NR,31.51997398,75.98000281,22/01/2019 00:00:00,218.9
Haryana,NR,28.45000633,77.01999101,22/01/2019 00:00:00,178.2
Rajasthan,NR,26.44999921,74.63998124,22/01/2019 00:00:00,191.9
Delhi,NR,28.6699929,77.23000403,22/01/2019 00:00:00,108.0
UP,NR,27.59998069,78.05000565,22/01/2019 00:00:00,417.1
Uttarakhand,NR,30.32040895,78.05000565,22/01/2019 00:00:00,38.8
HP,NR,31.10002545,77.16659704,22/01/2019 00:00:00,26.5
J&K,NR,33.45,76.24,22/01/2019 00:00:00,42.5
Chandigarh,NR,30.71999697,76.78000565,22/01/2019 00:00:00,5.1
Chhattisgarh,WR,22.09042035,82.15998734,22/01/2019 00:00:00,90.2
Gujarat,WR,22.2587,71.1924,22/01/2019 00:00:00,263.5
MP,WR,21.30039105,76.13001949,22/01/2019 00:00:00,188.2
Maharashtra,WR,19.25023195,73.16017493,22/01/2019 00:00:00,330.8
Goa,WR,15.491997,73.81800065,22/01/2019 00:00:00,8.2
DNH,WR,20.26657819,73.0166178,22/01/2019 00:00:00,16.3
Andhra Pradesh,SR,14.7504291,78.57002559,22/01/2019 00:00:00,152.6
Telangana,SR,18.1124,79.0193,22/01/2019 00:00:00,150.3
Karnataka,SR,12.57038129,76.91999711,22/01/2019 00:00:00,157.5
Kerala,SR,8.900372741,76.56999263,22/01/2019 00:00:00,65.5
Tamil Nadu,SR,12.92038576,79.15004187,22/01/2019 00:00:00,295.3
Pondy,SR,11.93499371,79.83000037,22/01/2019 00:00:00,7.6
Bihar,ER,25.78541445,87.4799727,22/01/2019 00:00:00,111.0
Jharkhand,ER,23.80039349,86.41998572,22/01/2019 00:00:00,23.8
Odisha,ER,19.82042971,85.90001746,22/01/2019 00:00:00,97.2
West Bengal,ER,22.58039044,88.32994665,22/01/2019 00:00:00,173.0
Sikkim,ER,27.3333303,88.6166475,22/01/2019 00:00:00,0.6
Arunachal Pradesh,NER,27.10039878,93.61660071,22/01/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,22/01/2019 00:00:00,33.3
Manipur,NER,24.79997072,93.95001705,22/01/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,22/01/2019 00:00:00,5.7
Mizoram,NER,23.71039899,92.72001461,22/01/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,22/01/2019 00:00:00,2.4
Tripura,NER,23.83540428,91.27999914,22/01/2019 00:00:00,4.9
Punjab,NR,31.51997398,75.98000281,23/01/2019 00:00:00,136.0
Haryana,NR,28.45000633,77.01999101,23/01/2019 00:00:00,150.5
Rajasthan,NR,26.44999921,74.63998124,23/01/2019 00:00:00,227.2
Delhi,NR,28.6699929,77.23000403,23/01/2019 00:00:00,109.3
UP,NR,27.59998069,78.05000565,23/01/2019 00:00:00,395.8
Uttarakhand,NR,30.32040895,78.05000565,23/01/2019 00:00:00,41.5
HP,NR,31.10002545,77.16659704,23/01/2019 00:00:00,27.3
J&K,NR,33.45,76.24,23/01/2019 00:00:00,44.3
Chandigarh,NR,30.71999697,76.78000565,23/01/2019 00:00:00,4.8
Chhattisgarh,WR,22.09042035,82.15998734,23/01/2019 00:00:00,105.7
Gujarat,WR,22.2587,71.1924,23/01/2019 00:00:00,391.4
MP,WR,21.30039105,76.13001949,23/01/2019 00:00:00,219.7
Maharashtra,WR,19.25023195,73.16017493,23/01/2019 00:00:00,499.4
Goa,WR,15.491997,73.81800065,23/01/2019 00:00:00,13.5
DNH,WR,20.26657819,73.0166178,23/01/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,23/01/2019 00:00:00,194.9
Telangana,SR,18.1124,79.0193,23/01/2019 00:00:00,175.0
Karnataka,SR,12.57038129,76.91999711,23/01/2019 00:00:00,230.1
Kerala,SR,8.900372741,76.56999263,23/01/2019 00:00:00,82.3
Tamil Nadu,SR,12.92038576,79.15004187,23/01/2019 00:00:00,340.6
Pondy,SR,11.93499371,79.83000037,23/01/2019 00:00:00,8.9
Bihar,ER,25.78541445,87.4799727,23/01/2019 00:00:00,101.7
Jharkhand,ER,23.80039349,86.41998572,23/01/2019 00:00:00,27.5
Odisha,ER,19.82042971,85.90001746,23/01/2019 00:00:00,97.1
West Bengal,ER,22.58039044,88.32994665,23/01/2019 00:00:00,183.4
Sikkim,ER,27.3333303,88.6166475,23/01/2019 00:00:00,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,23/01/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,23/01/2019 00:00:00,22.5
Manipur,NER,24.79997072,93.95001705,23/01/2019 00:00:00,1.8
Meghalaya,NER,25.57049217,91.8800142,23/01/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,23/01/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,23/01/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,23/01/2019 00:00:00,5.5
Punjab,NR,31.51997398,75.98000281,24/01/2019 00:00:00,132.5
Haryana,NR,28.45000633,77.01999101,24/01/2019 00:00:00,154.7
Rajasthan,NR,26.44999921,74.63998124,24/01/2019 00:00:00,231.6
Delhi,NR,28.6699929,77.23000403,24/01/2019 00:00:00,111.9
UP,NR,27.59998069,78.05000565,24/01/2019 00:00:00,410.9
Uttarakhand,NR,30.32040895,78.05000565,24/01/2019 00:00:00,41.8
HP,NR,31.10002545,77.16659704,24/01/2019 00:00:00,27.6
J&K,NR,33.45,76.24,24/01/2019 00:00:00,43.9
Chandigarh,NR,30.71999697,76.78000565,24/01/2019 00:00:00,5.0
Chhattisgarh,WR,22.09042035,82.15998734,24/01/2019 00:00:00,105.9
Gujarat,WR,22.2587,71.1924,24/01/2019 00:00:00,385.3
MP,WR,21.30039105,76.13001949,24/01/2019 00:00:00,219.7
Maharashtra,WR,19.25023195,73.16017493,24/01/2019 00:00:00,508.9
Goa,WR,15.491997,73.81800065,24/01/2019 00:00:00,13.5
DNH,WR,20.26657819,73.0166178,24/01/2019 00:00:00,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,24/01/2019 00:00:00,193.7
